"","SRRecordID","ServiceRequestNum","SRType","MethodReceived","CreatedDate","SRStatus","StatusDate","DueDate","CloseDate","Agency","LastActivity","LastActivityDate","Outcome","Address","ZipCode","Neighborhood","CouncilDistrict","PoliceDistrict","PolicePost","Latitude","Longitude","GeoLocation"
"799","5004M00000ZwMF2QAN","19-00710707","SW-Rat Rubout Proactive","System","10/21/2019 08:59:07 AM","Closed","10/21/2019 08:59:16 AM","10/26/2019 08:59:07 AM","10/21/2019 08:59:17 AM","Solid Waste",NA,NA,NA,"2820 HARFORD RD, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3218371487955,-76.5903674258438,"(39.321837148795545, -76.59036742584381)"
"800","5004M00000ZwMGnQAN","19-00710706","SW-Rat Rubout Proactive","System","10/21/2019 08:58:44 AM","Closed","10/21/2019 08:58:55 AM","10/26/2019 08:58:44 AM","10/21/2019 08:58:57 AM","Solid Waste",NA,NA,NA,"2818 HARFORD RD, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3218041662855,-76.590400924266,"(39.321804166285474, -76.590400924266)"
"801","5004M00000ZwMGiQAN","19-00710705","SW-Boarding","API","10/21/2019 08:58:38 AM","Open","10/21/2019 08:58:38 AM","10/28/2019 08:58:38 AM","","Solid Waste",NA,NA,NA,"1811 LEMMON ST, Baltimore City, 21223",21223,"Carrollton Ridge",9,"Southern",NA,39.2857827186358,-76.6457079007924,"(39.285782718635794, -76.64570790079242)"
"802","5004M00000ZwMGYQA3","19-00710704","TR-Youth Snow Program Resident Registration","Phone","10/21/2019 08:58:32 AM","New","10/21/2019 08:58:32 AM","11/20/2019 08:58:32 AM","","Transportation",NA,NA,NA,"410 N HILTON ST, Baltimore City, 21229",21229,"Lower Edmondson Village",8,"Southwestern",NA,39.2921683450207,-76.6729380707469,"(39.29216834502068, -76.67293807074688)"
"803","5004M00000ZwMGTQA3","19-00710703","SW-HGW","API","10/21/2019 08:58:30 AM","Open","10/21/2019 08:58:30 AM","11/20/2019 08:58:30 AM","","Solid Waste",NA,NA,NA,"1521 E 28TH ST, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3237181974885,-76.5941052174234,"(39.32371819748849, -76.59410521742345)"
"804","5004M00000ZwMGOQA3","19-00710702","SW-Rat Rubout Proactive","System","10/21/2019 08:58:29 AM","Closed","10/21/2019 08:58:40 AM","10/26/2019 08:58:29 AM","10/21/2019 08:58:42 AM","Solid Waste",NA,NA,NA,"2816 HARFORD RD, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3217716803753,-76.5904363070089,"(39.3217716803753, -76.59043630700894)"
"805","5004M00000ZwMGJQA3","19-00710701","SW-Rat Rubout Proactive","System","10/21/2019 08:58:12 AM","Closed","10/21/2019 08:58:22 AM","10/26/2019 08:58:12 AM","10/21/2019 08:58:24 AM","Solid Waste",NA,NA,NA,"2814 HARFORD RD, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3217456419872,-76.5904710883142,"(39.32174564198717, -76.5904710883142)"
"806","5004M00000ZwMG9QAN","19-00710699","SW-Rat Rubout Proactive","System","10/21/2019 08:57:58 AM","Closed","10/21/2019 08:58:09 AM","10/26/2019 08:57:58 AM","10/21/2019 08:58:11 AM","Solid Waste",NA,NA,NA,"2812 HARFORD RD, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3217301673825,-76.5905263736776,"(39.32173016738248, -76.5905263736776)"
"807","5004M00000ZwMFzQAN","19-00710698","TRM-Illegal Sign Removal","Internal","10/21/2019 08:57:47 AM","Closed","10/21/2019 11:19:39 AM","10/24/2019 08:57:47 AM","10/21/2019 11:19:48 AM","Transportation",NA,NA,NA,"BELAIR RD & FRANKFORD AVE, Baltimore City, 21206",21206,"Frankford",2,"Northeastern",NA,39.338102773668,-76.5516620736828,"(39.33810277366805, -76.55166207368276)"
"808","5004M00000ZwMFpQAN","19-00710697","SW-Rat Rubout Proactive","System","10/21/2019 08:57:45 AM","Closed","10/21/2019 08:57:55 AM","10/26/2019 08:57:45 AM","10/21/2019 08:57:56 AM","Solid Waste",NA,NA,NA,"2810 HARFORD RD, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3216805653291,-76.5905366753666,"(39.32168056532907, -76.59053667536665)"
"809","5004M00000ZwMFkQAN","19-00710696","SW-Rat Rubout Proactive","System","10/21/2019 08:57:28 AM","Closed","10/21/2019 08:57:38 AM","10/26/2019 08:57:28 AM","10/21/2019 08:57:39 AM","Solid Waste",NA,NA,NA,"2808 HARFORD RD, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3216488132832,-76.5905728443928,"(39.32164881328319, -76.59057284439275)"
"810","5004M00000ZwMFVQA3","19-00710695","HCD-Systems","Phone","10/21/2019 08:57:20 AM","Open","10/21/2019 08:57:20 AM","11/05/2019 08:57:20 AM","","Housing",NA,NA,NA,"2704 TALBOT RD, BC",21216,"Windsor Hills",8,"Northwestern",NA,39.3173125760962,-76.690643529681,"(39.317312576096164, -76.69064352968101)"
"811","5004M00000ZwMFQQA3","19-00710694","SW-Rat Rubout Proactive","System","10/21/2019 08:57:11 AM","Closed","10/21/2019 08:57:21 AM","10/26/2019 08:57:11 AM","10/21/2019 08:57:22 AM","Solid Waste",NA,NA,NA,"2804 HARFORD RD, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3215872431722,-76.5906383431608,"(39.32158724317216, -76.59063834316078)"
"812","5004M00000ZwMFBQA3","19-00710693","SW-Bulk Scheduled","Phone","10/21/2019 08:56:52 AM","New","10/21/2019 08:56:52 AM","01/19/2020 08:56:52 AM","","Solid Waste",NA,NA,NA,"3802 ECHODALE AVE, Baltimore City, 21206",21206,"Waltherson",2,"Northeastern",NA,39.342231353504,-76.5553627858031,"(39.342231353504026, -76.55536278580314)"
"813","5004M00000ZwMF1QAN","19-00710692","SW-Rat Rubout","Phone","10/21/2019 08:56:38 AM","New","10/21/2019 08:56:37 AM","11/04/2019 08:56:38 AM","","Solid Waste",NA,NA,NA,"5607 SUMMERFIELD AVE, Baltimore City, 21206",21206,"Frankford",2,"Northeastern",NA,39.3334282594901,-76.5399580361708,"(39.33342825949007, -76.5399580361708)"
"814","5004M00000ZwMEwQAN","19-00710691","SW-Rat Rubout Proactive","System","10/21/2019 08:56:27 AM","Closed","10/21/2019 08:56:38 AM","10/26/2019 08:56:27 AM","10/21/2019 08:56:39 AM","Solid Waste",NA,NA,NA,"2802 HARFORD RD, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3215528260401,-76.590671124272,"(39.32155282604015, -76.590671124272)"
"815","5004M00000ZwMErQAN","19-00710690","TRM-Illegal Sign Removal","Internal","10/21/2019 08:56:18 AM","Open","10/21/2019 09:00:20 AM","10/24/2019 08:56:18 AM","","Transportation",NA,NA,NA,"DANVILLE AVE & DUNDALK AVE, Baltimore City, 21222",21222,"Broening Manor",1,"Southeastern",NA,39.2753765642767,-76.5325283112535,"(39.27537656427667, -76.53252831125349)"
"816","5004M00000ZwMEhQAN","19-00710689","SW-Rat Rubout Proactive","System","10/21/2019 08:55:50 AM","Closed","10/21/2019 08:56:00 AM","10/26/2019 08:55:50 AM","10/21/2019 08:56:02 AM","Solid Waste",NA,NA,NA,"2813 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3237619617342,-76.5929419487093,"(39.32376196173419, -76.59294194870927)"
"817","5004M00000ZwMEcQAN","19-00710688","SW-Rat Rubout Proactive","System","10/21/2019 08:55:30 AM","Closed","10/21/2019 08:55:45 AM","10/26/2019 08:55:30 AM","10/21/2019 08:55:47 AM","Solid Waste",NA,NA,NA,"2811 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3237279639532,-76.5929162137989,"(39.32372796395321, -76.59291621379886)"
"818","5004M00000ZwMEXQA3","19-00710687","BGE-StLight(s) Out","API","10/21/2019 08:55:30 AM","Open","10/21/2019 09:04:22 AM","10/25/2019 08:55:30 AM","","BGE",NA,NA,NA,"2910 OVERLAND AVE, Baltimore City, 21214",21214,"Lauraville",3,"Northeastern",NA,39.3400447137855,-76.5739860187044,"(39.34004471378549, -76.57398601870445)"
"819","5004M00000ZwMENQA3","19-00710686","WW-Water No Water","Phone","10/21/2019 08:55:15 AM","Open","10/21/2019 09:00:23 AM","10/22/2019 08:55:15 AM","","Water Wastewater",NA,NA,NA,"3106 O'DONNELL ST, Baltimore City, 21224",21224,"Canton",1,"Southeastern",NA,39.2804712654251,-76.5722676092379,"(39.28047126542511, -76.5722676092379)"
"820","5004M00000ZwMEEQA3","19-00710685","SW-Rat Rubout Proactive","System","10/21/2019 08:55:14 AM","Closed","10/21/2019 08:55:25 AM","10/26/2019 08:55:14 AM","10/21/2019 08:55:27 AM","Solid Waste",NA,NA,NA,"2809 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3236894415953,-76.5929049299456,"(39.32368944159535, -76.59290492994556)"
"821","5004M00000ZwMEIQA3","19-00710684","SW-Rat Rubout Proactive","System","10/21/2019 08:54:57 AM","Closed","10/21/2019 08:55:06 AM","10/26/2019 08:54:57 AM","10/21/2019 08:55:08 AM","Solid Waste",NA,NA,NA,"2807 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3236478761837,-76.592878952253,"(39.32364787618366, -76.59287895225297)"
"822","5004M00000ZwMEDQA3","19-00710683","SW-Rat Rubout Proactive","System","10/21/2019 08:54:43 AM","Closed","10/21/2019 08:54:54 AM","10/26/2019 08:54:43 AM","10/21/2019 08:54:55 AM","Solid Waste",NA,NA,NA,"2805 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3236064045742,-76.5928666117454,"(39.32360640457417, -76.59286661174544)"
"823","5004M00000ZwMDtQAN","19-00710681","SW-Municipal Trash Can Concern","Phone","10/21/2019 08:54:31 AM","New","10/21/2019 08:54:31 AM","11/20/2019 08:54:31 AM","","Solid Waste",NA,NA,NA,"3613 MANCHESTER AVE, Baltimore City, 21215",21215,"Central Park Heights",6,"Northwestern",NA,39.3435143634898,-76.6757154822607,"(39.34351436348983, -76.67571548226069)"
"824","5004M00000ZwMDyQAN","19-00710682","HCD-Sanitation Property","API","10/21/2019 08:54:31 AM","Open","10/21/2019 08:54:31 AM","10/31/2019 08:54:31 AM","","Housing",NA,NA,NA,"1027 KEVIN RD, Baltimore City, 21229",21229,"Rognel Heights",8,"Southwestern",NA,39.29827034389,-76.6895455053311,"(39.29827034389003, -76.68954550533107)"
"825","5004M00000ZwMDoQAN","19-00710680","SW-Rat Rubout Proactive","System","10/21/2019 08:54:27 AM","Closed","10/21/2019 08:54:38 AM","10/26/2019 08:54:27 AM","10/21/2019 08:54:39 AM","Solid Waste",NA,NA,NA,"2803 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3235789784652,-76.5928370088736,"(39.32357897846521, -76.59283700887357)"
"826","5004M00000ZwMDjQAN","19-00710679","SW-Rat Rubout Proactive","System","10/21/2019 08:54:12 AM","Closed","10/21/2019 08:54:22 AM","10/26/2019 08:54:12 AM","10/21/2019 08:54:23 AM","Solid Waste",NA,NA,NA,"2801 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.323545035862,-76.5928085178337,"(39.32354503586199, -76.59280851783372)"
"827","5004M00000ZwMDZQA3","19-00710678","TRS-Parking Complaint","Phone","10/21/2019 08:54:02 AM","New","10/21/2019 08:54:02 AM","10/22/2019 08:54:02 AM","","Transportation",NA,NA,NA,"1600 S HAVEN ST, Baltimore City, 21224",21224,"Canton Industrial Area",1,"Southeastern",NA,39.274503274039,-76.5620036203948,"(39.27450327403898, -76.56200362039479)"
"828","5004M00000ZwMDKQA3","19-00710677","TRT-Sign New/Remove/Change","API","10/21/2019 08:53:58 AM","Open","10/21/2019 08:55:05 AM","","","Transportation",NA,NA,NA,"1726 E PRATT ST, Baltimore City, 21231",21231,"Upper Fells Point",13,"Southeastern",NA,39.2894400831026,-76.5923734494196,"(39.28944008310261, -76.59237344941955)"
"829","5004M00000ZwMDAQA3","19-00710676","SW-Bulk Scheduled","Phone","10/21/2019 08:53:57 AM","New","10/21/2019 08:53:57 AM","01/19/2020 08:53:57 AM","","Solid Waste",NA,NA,NA,"1234 E NORTH AVE, Baltimore City, 21202",21202,"East Baltimore Midway",12,"Eastern",NA,39.3120330693972,-76.6014526805672,"(39.3120330693972, -76.60145268056722)"
"830","5004M00000ZwMD5QAN","19-00710675","SW-Bulk Scheduled","Phone","10/21/2019 08:53:41 AM","New","10/21/2019 08:53:41 AM","01/19/2020 08:53:41 AM","","Solid Waste",NA,NA,NA,"2908 EVERGREEN AVE, Baltimore City, 21214",21214,"Hamilton Hills",3,"Northeastern",NA,39.3538838467052,-76.5608816080968,"(39.35388384670517, -76.56088160809682)"
"831","5004M00000ZwMD0QAN","19-00710674","SW-Rat Rubout Proactive","System","10/21/2019 08:53:36 AM","Closed","10/21/2019 08:53:46 AM","10/26/2019 08:53:36 AM","10/21/2019 08:53:47 AM","Solid Waste",NA,NA,NA,"2799 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3233780155209,-76.5926782624386,"(39.32337801552092, -76.59267826243864)"
"832","5004M00000ZwMCvQAN","19-00710673","SW-Rat Rubout Proactive","System","10/21/2019 08:53:19 AM","Closed","10/21/2019 08:53:31 AM","10/26/2019 08:53:19 AM","10/21/2019 08:53:32 AM","Solid Waste",NA,NA,NA,"2797 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3233173613608,-76.5926144493514,"(39.32331736136083, -76.59261444935139)"
"833","5004M00000ZwMCqQAN","19-00710672","SW-Rat Rubout Proactive","System","10/21/2019 08:53:02 AM","Closed","10/21/2019 08:53:12 AM","10/26/2019 08:53:02 AM","10/21/2019 08:53:14 AM","Solid Waste",NA,NA,NA,"2795 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3232407939328,-76.5925810530081,"(39.3232407939328, -76.59258105300806)"
"834","5004M00000ZwMClQAN","19-00710671","SW-Rat Rubout Proactive","System","10/21/2019 08:52:45 AM","Closed","10/21/2019 08:52:55 AM","10/26/2019 08:52:45 AM","10/21/2019 08:52:56 AM","Solid Waste",NA,NA,NA,"2793 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3231709030145,-76.5925280188976,"(39.32317090301454, -76.59252801889755)"
"835","5004M00000ZwMCbQAN","19-00710670","SW-Rat Rubout Proactive","System","10/21/2019 08:52:31 AM","Closed","10/21/2019 08:52:40 AM","10/26/2019 08:52:31 AM","10/21/2019 08:52:41 AM","Solid Waste",NA,NA,NA,"2791 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3231066622996,-76.5924649341568,"(39.3231066622996, -76.59246493415684)"
"836","5004M00000ZwMCMQA3","19-00710669","SW-Rat Rubout Proactive","System","10/21/2019 08:51:57 AM","Closed","10/21/2019 08:52:07 AM","10/26/2019 08:51:57 AM","10/21/2019 08:52:08 AM","Solid Waste",NA,NA,NA,"2789 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3230727059019,-76.5924391219975,"(39.32307270590194, -76.59243912199754)"
"837","5004M00000ZwMC2QAN","19-00710668","WW-Sewer Water In Basement","Phone","10/21/2019 08:51:45 AM","Open","10/21/2019 11:30:30 AM","10/25/2019 08:51:45 AM","","Water Wastewater",NA,NA,NA,"4315 PARKTON ST, Baltimore City, 21229",21229,"Yale Heights",8,"Southwestern",NA,39.2775557439611,-76.687373702914,"(39.27755574396114, -76.68737370291402)"
"838","5004M00000ZwMBxQAN","19-00710667","SW-Rat Rubout","Phone","10/21/2019 08:51:42 AM","New","10/21/2019 08:51:41 AM","11/04/2019 08:51:42 AM","","Solid Waste",NA,NA,NA,"1234 E NORTH AVE, Baltimore City, 21202",21202,"East Baltimore Midway",12,"Eastern",NA,39.3120330693972,-76.6014526805672,"(39.3120330693972, -76.60145268056722)"
"839","5004M00000ZwMBsQAN","19-00710666","SW-Rat Rubout Proactive","System","10/21/2019 08:51:33 AM","Closed","10/21/2019 08:51:43 AM","10/26/2019 08:51:33 AM","10/21/2019 08:51:45 AM","Solid Waste",NA,NA,NA,"2787 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3230383329121,-76.592409116328,"(39.32303833291215, -76.59240911632799)"
"840","5004M00000ZwMBnQAN","19-00710665","SW-Rat Rubout Proactive","System","10/21/2019 08:51:13 AM","Closed","10/21/2019 08:51:22 AM","10/26/2019 08:51:13 AM","10/21/2019 08:51:23 AM","Solid Waste",NA,NA,NA,"2785 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3230071133317,-76.5923815743457,"(39.32300711333172, -76.59238157434571)"
"841","5004M00000ZwMBiQAN","19-00710664","HCD-Maintenance Structure","Phone","10/21/2019 08:51:09 AM","Open","10/21/2019 08:51:09 AM","11/05/2019 08:51:09 AM","","Housing",NA,NA,NA,"1810 N BOND ST, Baltimore City, 21213",21213,"Oliver",12,"Eastern",NA,39.310879782341,-76.5971803378189,"(39.31087978234103, -76.59718033781886)"
"842","5004M00000ZwMBYQA3","19-00710663","SW-Rat Rubout Proactive","System","10/21/2019 08:50:52 AM","Closed","10/21/2019 08:51:03 AM","10/26/2019 08:50:52 AM","10/21/2019 08:51:04 AM","Solid Waste",NA,NA,NA,"2783 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3229721609754,-76.5923521977027,"(39.322972160975375, -76.5923521977027)"
"843","5004M00000ZwMBTQA3","19-00710662","SW-Rat Rubout Proactive","System","10/21/2019 08:50:38 AM","Closed","10/21/2019 08:50:47 AM","10/26/2019 08:50:38 AM","10/21/2019 08:50:49 AM","Solid Waste",NA,NA,NA,"2781 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3229391812242,-76.5923230500474,"(39.322939181224186, -76.59232305004741)"
"844","5004M00000ZwMBOQA3","19-00710661","TRM-Illegal Sign Removal","Internal","10/21/2019 08:50:15 AM","Open","10/21/2019 08:55:22 AM","10/24/2019 08:50:15 AM","","Transportation",NA,NA,NA,"EASTERN AVE & S EATON ST, BC",21224,"Brewers Hill",1,"Southeastern",NA,39.2866840041219,-76.565280819276,"(39.28668400412188, -76.56528081927601)"
"845","5004M00000ZwMBJQA3","19-00710660","SW-Rat Rubout Proactive","System","10/21/2019 08:50:10 AM","Closed","10/21/2019 08:50:20 AM","10/26/2019 08:50:10 AM","10/21/2019 08:50:22 AM","Solid Waste",NA,NA,NA,"2779 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3228961894672,-76.5922911766104,"(39.32289618946722, -76.59229117661044)"
"846","5004M00000ZwMBEQA3","19-00710659","TRS-Parking Complaint","Phone","10/21/2019 08:50:01 AM","Closed","10/21/2019 10:25:19 AM","10/22/2019 08:50:01 AM","10/21/2019 10:25:20 AM","Transportation",NA,NA,NA,"700 N GRANTLEY ST, Baltimore City, 21229",21229,"Edgewood",8,"Southwestern",NA,39.2953568336557,-76.6774537915888,"(39.29535683365565, -76.67745379158882)"
"847","5004M00000ZwMAzQAN","19-00710658","SW-Clean Up","Phone","10/21/2019 08:49:54 AM","New","10/21/2019 08:52:08 AM","12/30/2019 08:49:54 AM","","Solid Waste",NA,NA,NA,"1306 N CAROLINE ST, Baltimore City, 21213",21213,"Oliver",12,"Eastern",NA,39.305454610512,-76.5983005706339,"(39.305454610511966, -76.59830057063385)"
"848","5004M00000ZwMAuQAN","19-00710657","SW-Rat Rubout Proactive","System","10/21/2019 08:49:54 AM","Closed","10/21/2019 08:50:03 AM","10/26/2019 08:49:54 AM","10/21/2019 08:50:05 AM","Solid Waste",NA,NA,NA,"2777 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3228652319812,-76.5922388873998,"(39.32286523198119, -76.59223888739979)"
"849","5004M00000ZwMAfQAN","19-00710656","SW-Rat Rubout Proactive","System","10/21/2019 08:49:38 AM","Closed","10/21/2019 08:49:49 AM","10/26/2019 08:49:38 AM","10/21/2019 08:49:50 AM","Solid Waste",NA,NA,NA,"2775 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3228363160725,-76.5922086527425,"(39.322836316072525, -76.5922086527425)"
"850","5004M00000ZwMAaQAN","19-00710655","SW-Rat Rubout Proactive","System","10/21/2019 08:49:24 AM","Closed","10/21/2019 08:49:34 AM","10/26/2019 08:49:24 AM","10/21/2019 08:49:36 AM","Solid Waste",NA,NA,NA,"2773 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3228034246058,-76.5921751101781,"(39.322803424605766, -76.59217511017809)"
"851","5004M00000ZwMAVQA3","19-00710654","SW-Rat Rubout Proactive","System","10/21/2019 08:49:10 AM","Closed","10/21/2019 08:49:20 AM","10/26/2019 08:49:10 AM","10/21/2019 08:49:22 AM","Solid Waste",NA,NA,NA,"2771 THE ALAMEDA, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3227741445238,-76.5921412586182,"(39.322774144523834, -76.59214125861818)"
"852","5004M00000ZwMALQA3","19-00710653","HCD-Maintenance Structure","Phone","10/21/2019 08:48:54 AM","Open","10/21/2019 08:48:54 AM","11/05/2019 08:48:54 AM","","Housing",NA,NA,NA,"1813 N BOND ST, Baltimore City, 21213",21213,"Oliver",12,"Eastern",NA,39.3109745556732,-76.59679087107,"(39.3109745556732, -76.59679087107003)"
"853","5004M00000ZwMABQA3","19-00710652","ECC-Information Request","Phone","10/21/2019 08:48:42 AM","Closed","10/21/2019 08:48:42 AM","10/23/2019 08:48:42 AM","10/21/2019 08:49:20 AM","Call Center",NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,""
"854","5004M00000ZwMA1QAN","19-00710651","TRM-Illegal Sign Removal","Internal","10/21/2019 08:48:29 AM","Closed","10/21/2019 11:46:18 AM","10/24/2019 08:48:29 AM","10/21/2019 11:49:47 AM","Transportation",NA,NA,NA,"EASTERN AVE & S ELLWOOD AVE, BC",21224,"Canton",1,"Southeastern",NA,39.2863960646557,-76.5729526821301,"(39.286396064655655, -76.57295268213007)"
"855","5004M00000ZwM9wQAF","19-00710650","FCCS-Paid Wrong Account/Misapplied Payment","Phone","10/21/2019 08:48:18 AM","New","10/21/2019 08:48:18 AM","12/20/2019 08:48:18 AM","","Finance",NA,NA,NA,"3300 W BELVEDERE AVE, Baltimore City, 21215",21215,"Arlington",5,"Northwestern",NA,39.3484590087016,-76.6772830467485,"(39.348459008701596, -76.6772830467485)"
